source_path,result_run_id,condition_id,agent_a_type,agent_b_model,agent_b_size,scenario_key,persona_key,speech_pattern_key,tts_engine,asr_engine,asr_search_width,task_success,route_valid,route_reaches_goal,outcome_band,outcome_rank
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_171302_b-n0001,20260711_171302_b-n0001,C-MT-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-400501dfd8-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_171332_b-n0001,20260711_171332_b-n0001,C-CEE-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-518e048a12-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,crowded_event_exit,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_171332_b-n0001_02,20260711_171332_b-n0001_02,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-4fd7adbe12-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,crowded_event_exit,delay_sensitive_traveler,hesitant,piper,faster_whisper,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_172504_b-n0001,20260711_172504_b-n0001,C-CEE-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-518e048a12-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,crowded_event_exit,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_172635_b-n0001,20260711_172635_b-n0001,C-MT-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-0ac7395939-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_173105_b-n0001,20260711_173105_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-02fd33f37b-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,crowded_event_exit,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_173807_b-n0001,20260711_173807_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-e3936774f7-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,crowd_averse_rider,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_173837_b-n0001,20260711_173837_b-n0001,C-MT-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-0ac7395939-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,delay_sensitive_traveler,hesitant,piper,vosk,6,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_174334_b-n0001,20260711_174334_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_174516_b-n0001,20260711_174516_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-02fd33f37b-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,crowded_event_exit,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_174939_b-n0001,20260711_174939_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-13f8343ffb-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_175109_b-n0001,20260711_175109_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_175510_b-n0001,20260711_175510_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_175910_b-n0001,20260711_175910_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-e3936774f7-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_180141_b-n0001,20260711_180141_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-13f8343ffb-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,piper,faster_whisper,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_180311_b-n0001,20260711_180311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_180341_b-n0001,20260711_180341_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-4b023c574d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_180912_b-n0001,20260711_180912_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_181543_b-n0001,20260711_181543_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-7ed09cfebe-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_181543_b-n0001_02,20260711_181543_b-n0001_02,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-4b023c574d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_182043_b-n0001,20260711_182043_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_182113_b-n0001,20260711_182113_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_182744_b-n0001,20260711_182744_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-7ed09cfebe-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_183045_b-n0001,20260711_183045_b-n0001,C-MPCC-DST-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-0abace748a-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_183216_b-n0001,20260711_183216_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_183415_b-n0001,20260711_183415_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_184217_b-n0001,20260711_184217_b-n0001,C-MPCC-DST-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-0abace748a-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_184517_b-n0001,20260711_184517_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-41c13f07cd-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_184617_b-n0001,20260711_184617_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_185018_b-n0001,20260711_185018_b-n0001,C-MT-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f74deb6e5d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_185518_b-n0001,20260711_185518_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-daf9c05fc9-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_185748_b-n0001,20260711_185748_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-41c13f07cd-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_190149_b-n0001,20260711_190149_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_190249_b-n0001,20260711_190249_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-d35087598b-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,crowd_averse_rider,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_190419_b-n0001,20260711_190419_b-n0001,C-MT-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f74deb6e5d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,midday_transfer,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_190720_b-n0001,20260711_190720_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-daf9c05fc9-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_190920_b-n0001,20260711_190920_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f7c2e7f0b8-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_191321_b-n0001,20260711_191321_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_191451_b-n0001,20260711_191451_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-d35087598b-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,crowd_averse_rider,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_191921_b-n0001,20260711_191921_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-c2dcc05818-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_192121_b-n0001,20260711_192121_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f7c2e7f0b8-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_192622_b-n0001,20260711_192622_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_192722_b-n0001,20260711_192722_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-4995c4c1b4-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,crowd_averse_rider,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_193053_b-n0001,20260711_193053_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-c2dcc05818-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_193624_b-n0001,20260711_193624_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4f090abb7c-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_193754_b-n0001,20260711_193754_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_193924_b-n0001,20260711_193924_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-4995c4c1b4-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,crowd_averse_rider,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_194355_b-n0001,20260711_194355_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_194755_b-n0001,20260711_194755_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4f090abb7c-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_195055_b-n0001,20260711_195055_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\02-medium-phi3-mini\userlm\20260711_195556_b-n0001,20260711_195556_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,userlm,microsoft/Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
