source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260714_030243_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-f23f563228-T,MC-d53b46b1d73d,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,211.632603,23.514733666666665,31.012774,,,,,,,runtime event telemetry; no retrospective substitution
20260713_121634_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ515-PTB-MED-I0-026af9e0e0-A,MC-99f7ce5218a2,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,focused_commuter,hesitant,degraded_caller,degraded_operator,2,text_to_speech,3,18.65394,6.21798,10.054247,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_121634_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ515-PTB-MED-I0-026af9e0e0-A,MC-99f7ce5218a2,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,focused_commuter,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,3,12.996343,4.332114333333333,6.829313,1.0,0,4,0,,,runtime event telemetry; no retrospective substitution
20260713_121634_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ515-PTB-MED-I0-026af9e0e0-A,MC-99f7ce5218a2,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,focused_commuter,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,1,0.000368,0.000368,0.000368,,,,,0.0,,runtime event telemetry; no retrospective substitution
20260713_121634_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ515-PTB-MED-I0-026af9e0e0-A,MC-99f7ce5218a2,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,focused_commuter,hesitant,degraded_caller,degraded_operator,5,dialogue_management,1,0.000109,0.000109,0.000109,,,,,,0,runtime event telemetry; no retrospective substitution
20260713_121634_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ515-PTB-MED-I0-026af9e0e0-A,MC-99f7ce5218a2,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,focused_commuter,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,3,36.885211,12.295070333333333,19.310057,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_121654_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,13,358.215758,27.555058307692306,62.401301,,,,,,,runtime event telemetry; no retrospective substitution
20260713_121654_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,13,86.20812600000001,6.631394307692308,11.483439,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_121654_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,13,14.286743000000001,1.098980230769231,1.887042,1.0,0,28,10,,,runtime event telemetry; no retrospective substitution
20260713_121654_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,6,0.011794,0.0019656666666666668,0.004503,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_121654_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,6,0.020113,0.0033521666666666665,0.007836,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_121654_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,13,100.50158,7.730890769230769,13.052295,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_121920_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,362.152815,32.92298318181818,67.823859,,,,,,,runtime event telemetry; no retrospective substitution
20260713_121920_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,8.832378,0.8029434545454546,1.535872,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_121920_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,0.229845,0.020895,0.033708,1.0,0,0,5,,,runtime event telemetry; no retrospective substitution
20260713_121920_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.014825,0.0029649999999999998,0.005248,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_121920_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.023699,0.004739800000000001,0.008637,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_121920_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,9.067367,0.824306090909091,1.565674,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,364.86997,40.54110777777778,65.740714,,,,,,,runtime event telemetry; no retrospective substitution
20260713_122311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,8.386171000000001,0.9317967777777779,1.602642,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.20327,0.022585555555555557,0.034296,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260713_122311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.0071779999999999995,0.0017944999999999999,0.002947,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_122311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.020853,0.00521325,0.008062,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_122311_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,8.593956,0.9548840000000001,1.630371,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122341_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,363.873464,33.07940581818182,68.2459,,,,,,,runtime event telemetry; no retrospective substitution
20260713_122341_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,8.974091,0.8158264545454545,1.506078,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122341_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,0.225341,0.020485545454545454,0.031617,1.0,0,0,5,,,runtime event telemetry; no retrospective substitution
20260713_122341_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.016061,0.0032121999999999997,0.00528,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_122341_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.020472999999999998,0.0040945999999999995,0.006397,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_122341_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-T,MC-201267f46eda,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,text_only,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,9.20394,0.8367218181818181,1.533988,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,368.08745,40.898605555555555,66.287729,,,,,,,runtime event telemetry; no retrospective substitution
20260713_122752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,8.184086,0.9093428888888889,1.450672,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.201825,0.022425,0.034066,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260713_122752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.00714,0.001785,0.003119,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_122752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.016945,0.00423625,0.005602,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_122752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,MC-189ee924f090,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,8.390028000000001,0.9322253333333335,1.478,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122832_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,362.605726,32.96415690909091,66.844303,,,,,,,runtime event telemetry; no retrospective substitution
20260713_122832_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,81.842796,7.440254181818182,11.445612,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_122832_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,49.885833,4.535075727272727,6.989143,1.0,0,6,4,,,runtime event telemetry; no retrospective substitution
20260713_122832_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.014865,0.002973,0.004331,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_122832_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.017164,0.0034327999999999997,0.006896,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_122832_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,131.734714,11.975883090909091,18.134572,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_123141_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,13,357.092602,27.46866169230769,61.820084,,,,,,,runtime event telemetry; no retrospective substitution
20260713_123141_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,13,88.848291,6.834483923076923,11.9527,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_123141_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,13,14.337508,1.1028852307692307,1.896768,1.0,0,27,10,,,runtime event telemetry; no retrospective substitution
20260713_123141_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,6,0.013953,0.0023255,0.006493,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_123141_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,6,0.0167,0.0027833333333333334,0.005731,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_123141_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,13,103.192336,7.937872,13.377469,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_123256_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,362.639338,32.967212545454544,67.105144,,,,,,,runtime event telemetry; no retrospective substitution
20260713_123256_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,77.282555,7.025686818181819,11.234,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260713_123256_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,52.527545,4.775231363636364,7.594549,1.0,0,6,4,,,runtime event telemetry; no retrospective substitution
20260713_123256_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.011621,0.0023242,0.0034,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260713_123256_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.024125999999999998,0.0048252,0.008334,,,,,,4,runtime event telemetry; no retrospective substitution
20260713_123256_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f982ce9ada-A,MC-28bae469ea57,completed,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,audio_variant,hospital_appointment,delay_sensitive_traveler,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,129.816277,11.801479727272728,18.829691,1.0,0,,,,,runtime event telemetry; no retrospective substitution
