source_run,source_path,condition_id,condition_state,model_comparison_condition_key,pair_id,outcome,task_success,execution_status,failure_phase,pipeline_failure_type,scenario_key,persona_key,run_type,speech_pattern_key,speech_performance_band,speech_performance_rank,agent_a_type,agent_a_audio_persona,agent_b_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,model_param_key,objective_mode,configured_tts_engine,configured_asr_engine,tts_engine,asr_engine,asr_search_width,asr_beam_size,network_seed,transfer_tolerance,dialogue_stagnation_limit,experiment_seed,iteration,route_valid,route_duration_min,turn_count,runtime_sec,automatic_eval_score,route_validity,constraint_satisfaction,word_error_rate,entity_error_rate,repair_success_rate,grounded_proposal_score,task_focus_score,dialogue_cost,failure_localization_score
20260711_195055_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-phi3-mini/userlm/20260711_195055_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,completed,MC-920123b0069c,P-2d9dc5947d,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,reasoning_focused_phi,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,9.0,599.2078579762019,0.9766,1.0,1.0,0.0058,0.0,1.0,1.0,0.0872,9.0,1.0
20260711_195556_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-phi3-mini/userlm/20260711_195556_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,completed,MC-01c2db85bd0c,P-2d9dc5947d,success,True,completed,,,morning_peak_cross_city,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,reasoning_focused_phi,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,20.0,799.735936753219,0.907,1.0,1.0,0.1866,0.7727,1.0,1.0,0.0576,20.0,1.0
20260713_114613_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_114613_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-8b6caa5540-T,completed,MC-a68405b8cce5,P-8b6caa5540,success,True,completed,,,late_event,multi_stop_errand_runner,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,34.0,11.0,527.1063374259975,0.9742,1.0,1.0,0.022,0.1111,1.0,1.0,0.0824,11.0,1.0
20260713_115801_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_115801_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-8b6caa5540-A,completed,MC-f043512379cf,P-8b6caa5540,success,True,completed,,,late_event,multi_stop_errand_runner,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,34.0,11.0,807.1284250190947,0.9715,1.0,1.0,0.0495,0.1111,1.0,1.0,0.0833,11.0,1.0
20260713_121453_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_121453_b-n0001,C-HA-FC-HESIT-PIP-FWH-MP3M4-PTB-MED-I0-24f28f05c2-T,completed,MC-7631a613b2a5,P-24f28f05c2,success,True,completed,,,hospital_appointment,focused_commuter,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,42,0,1,42,0,True,34.0,8.0,474.2337962181773,0.9588,1.0,1.0,0.0,0.0,1.0,0.9779,0.0794,8.0,1.0
20260713_122517_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_122517_b-n0001,C-HA-FC-HESIT-PIP-FWH-MP3M4-PTB-MED-I0-24f28f05c2-A,completed,MC-3d571e379ae9,P-24f28f05c2,success,True,completed,,,hospital_appointment,focused_commuter,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,42,0,1,42,0,True,34.0,8.0,641.0503715740051,0.9559,1.0,1.0,0.0317,0.0,1.0,0.9779,0.0798,8.0,1.0
20260713_123849_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_123849_b-n0001,C-HA-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-6f3032b88f-T,completed,MC-ce6601fabba0,P-6f3032b88f,success,True,completed,,,hospital_appointment,delay_sensitive_traveler,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,123,2,3,123,0,True,29.0,11.0,473.79456914192997,0.9735,1.0,1.0,0.0223,0.1111,1.0,1.0,0.0782,11.0,1.0
20260713_124926_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_124926_b-n0001,C-HA-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-6f3032b88f-A,completed,MC-5a9a866c5383,P-6f3032b88f,success,True,completed,,,hospital_appointment,delay_sensitive_traveler,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,123,2,3,123,0,True,29.0,11.0,775.7324987219181,0.9709,1.0,1.0,0.0559,0.1111,1.0,1.0,0.0791,11.0,1.0
20260713_130553_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_130553_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-4658572ca3-T,completed,MC-2c3c0f00672f,P-4658572ca3,success,True,completed,,,hospital_appointment,multi_stop_errand_runner,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,True,34.0,11.0,473.96895528398454,0.9566,1.0,1.0,0.0202,0.0952,1.0,0.9779,0.0758,11.0,1.0
20260713_131719_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_131719_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-4658572ca3-A,completed,MC-84da88ff4897,P-4658572ca3,success,True,completed,,,hospital_appointment,multi_stop_errand_runner,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,True,34.0,11.0,752.1694107318763,0.9525,1.0,1.0,0.0606,0.0952,1.0,0.9779,0.0714,11.0,1.0
20260713_133328_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_133328_b-n0001,C-MDE-DST-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-324f75fcfe-T,completed,MC-896523320e0d,P-324f75fcfe,failure,False,completed,backend_task_execution,,multi_destination_errands,delay_sensitive_traveler,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,123,1,2,123,0,True,44.0,13.0,416.0437752190046,0.14,1.0,0.0,0.016,0.0,1.0,0.4034,0.0963,13.0,1.0
20260713_211046_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211046_b-n0001,C-LE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-cef00e3e65-T,skipped_invalid_condition,MC-fa55e6ae9c2b,P-cef00e3e65,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,late_event,accessibility_rider,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,False,,0.0,1.3210810720920563e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211047_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211047_b-n0001,C-MPCC-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b1874182f3-T,skipped_invalid_condition,MC-01a3d2612e26,P-b1874182f3,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,morning_peak_cross_city,crowd_averse_rider,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,77,1,2,77,0,False,,0.0,5.582347512245178e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211049_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211049_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-798275d32c-A,skipped_invalid_condition,MC-c4a2c7262fe3,P-798275d32c,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,multi_stop_errand_runner,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,5.4067932069301605e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211140_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211140_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-f76088615d-T,completed,MC-5767fcf32c1e,P-f76088615d,success,True,completed,,,airport_connection,risk_averse_novice,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,37.0,11.0,2063.2847815980203,0.9531,1.0,1.0,0.0216,0.1053,1.0,0.973,0.0811,11.0,1.0
20260713_211141_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211141_b-n0001,C-MPCC-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b1874182f3-A,skipped_invalid_condition,MC-217fca7ef11a,P-b1874182f3,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,morning_peak_cross_city,crowd_averse_rider,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,77,1,2,77,0,False,,0.0,1.1628493666648865e-05,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211141_b-n0001_02,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211141_b-n0001_02,C-LE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-cef00e3e65-A,skipped_invalid_condition,MC-a64b199e0b70,P-cef00e3e65,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,late_event,accessibility_rider,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,False,,0.0,1.2200325727462769e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211217_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211217_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-1866e92fb9-T,skipped_invalid_condition,MC-48fda33bdd08,P-1866e92fb9,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,morning_peak_cross_city,accessibility_rider,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,77,1,2,77,0,False,,0.0,1.8142163753509521e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211218_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211218_b-n0001,C-HA-CAR-SC-PIP-FWH-MP3M4-PAP-MED-I0-d4c7211035-T,skipped_invalid_condition,MC-c459d5a30666,P-d4c7211035,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,crowd_averse_rider,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,1,2,77,0,False,,0.0,5.938112735748291e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211257_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211257_b-n0001,C-HA-CAR-SC-PIP-FWH-MP3M4-PAP-MED-I0-d4c7211035-A,skipped_invalid_condition,MC-9c2320b28905,P-d4c7211035,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,crowd_averse_rider,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,1,2,77,0,False,,0.0,6.529968231916428e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211258_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211258_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-1866e92fb9-A,skipped_invalid_condition,MC-30d97235d1e2,P-1866e92fb9,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,morning_peak_cross_city,accessibility_rider,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,77,1,2,77,0,False,,0.0,1.3150274753570557e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211333_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211333_b-n0001,C-HA-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-7d3c640de7-T,skipped_invalid_condition,MC-7700381ce46f,P-7d3c640de7,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,risk_averse_novice,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,42,1,2,42,0,False,,0.0,5.042180418968201e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211335_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211335_b-n0001,C-MT-CAR-SC-PIP-FWH-MP3M4-PCC-MED-I0-ea8a5a4024-T,skipped_invalid_condition,MC-d27e66ed0bba,P-ea8a5a4024,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,midday_transfer,crowd_averse_rider,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,123,2,3,123,0,False,,0.0,5.5246055126190186e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211408_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211408_b-n0001,C-HA-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-7d3c640de7-A,skipped_invalid_condition,MC-f15a0193a349,P-7d3c640de7,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,risk_averse_novice,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,42,1,2,42,0,False,,0.0,7.4356794357299805e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211411_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211411_b-n0001,C-MT-CAR-SC-PIP-FWH-MP3M4-PCC-MED-I0-ea8a5a4024-A,skipped_invalid_condition,MC-9cb5bf57b6bc,P-ea8a5a4024,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,midday_transfer,crowd_averse_rider,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,123,2,3,123,0,False,,0.0,6.2426552176475525e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211444_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211444_b-n0001,C-HA-AR-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-a8494c6312-T,skipped_invalid_condition,MC-56b3862521eb,P-a8494c6312,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,accessibility_rider,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.301988959312439e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211446_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211446_b-n0001,C-AC-FC-SC-PIP-FWH-MP3M4-PCP-MED-I0-e805d281f2-T,skipped_invalid_condition,MC-98c71af447b5,P-e805d281f2,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,focused_commuter,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,0,2,77,0,False,,0.0,2.425163984298706e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211520_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211520_b-n0001,C-HA-AR-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-a8494c6312-A,skipped_invalid_condition,MC-bee7751f679b,P-a8494c6312,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,accessibility_rider,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.2200325727462769e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211527_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211527_b-n0001,C-AC-FC-SC-PIP-FWH-MP3M4-PCP-MED-I0-e805d281f2-A,skipped_invalid_condition,MC-f7e3a80bde6a,P-e805d281f2,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,focused_commuter,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,0,2,77,0,False,,0.0,1.3923272490501404e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211559_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211559_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-60a5150b4c-T,skipped_invalid_condition,MC-b168d4784933,P-60a5150b4c,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,2,3,42,0,False,,0.0,1.3799872249364853e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211627_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211627_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-60a5150b4c-A,skipped_invalid_condition,MC-9be9b8301e58,P-60a5150b4c,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,2,3,42,0,False,,0.0,1.6801059246063232e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211629_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211629_b-n0001,C-AC-AR-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-b3c98fcf15-T,skipped_invalid_condition,MC-79c7d3de6cfa,P-b3c98fcf15,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,accessibility_rider,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.3271346688270569e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211656_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211656_b-n0001,C-MDE-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b4fac864fa-T,skipped_invalid_condition,MC-a51775d2dff6,P-b4fac864fa,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,crowd_averse_rider,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,77,1,2,77,0,False,,0.0,4.290137439966202e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211706_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-phi3-mini/userlm/20260713_211706_b-n0001,C-AC-AR-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-b3c98fcf15-A,skipped_invalid_condition,MC-8fddd6edce2c,P-b3c98fcf15,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,accessibility_rider,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Phi-3-mini-4k-instruct,medium,pressure_medium_phi3,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.3802200555801392e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
